filename,filepath,string,fundamental_freq,actual_freq,offset_cents,status
E2_10_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_10_Sharp.wav,E2,82.41,83.13334249813711,15.129368693722846,Sharp
E2_11_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_11_In-Tune.wav,E2,82.41,82.29340762863418,-2.4510569610235846,In-Tune
E2_12_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_12_Sharp.wav,E2,82.41,84.80896959752286,49.676933481488184,Sharp
E2_13_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_13_In-Tune.wav,E2,82.41,82.61847350233397,4.373992074158682,In-Tune
E2_14_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_14_Sharp.wav,E2,82.41,83.62361197350985,25.30913789381551,Sharp
E2_15_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_15_Flat.wav,E2,82.41,81.18170768656957,-25.99766780206483,Flat
E2_16_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_16_In-Tune.wav,E2,82.41,82.29825353967058,-2.34911490481186,In-Tune
E2_17_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_17_In-Tune.wav,E2,82.41,82.50100162369452,1.9106684684514876,In-Tune
E2_18_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_18_In-Tune.wav,E2,82.41,82.2440388613516,-3.4899559505022024,In-Tune
E2_19_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_19_Sharp.wav,E2,82.41,84.64636179066925,46.35437931963577,Sharp
E2_20_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_20_Sharp.wav,E2,82.41,84.35553184622918,40.39592301500272,Sharp
E2_21_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_21_Flat.wav,E2,82.41,80.51054430260312,-40.370002430193566,Flat
E2_22_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_22_Sharp.wav,E2,82.41,83.93309602387204,31.704464482972945,Sharp
E2_23_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_23_In-Tune.wav,E2,82.41,82.45456127786672,0.9358712726797176,In-Tune
E2_24_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_24_Flat.wav,E2,82.41,80.98155417591146,-30.271296053915492,Flat
E2_25_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_25_Sharp.wav,E2,82.41,83.33779492926703,19.381819822744074,Sharp
E2_26_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_26_In-Tune.wav,E2,82.41,82.26472654085165,-3.054535804373113,In-Tune
E2_27_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_27_Sharp.wav,E2,82.41,82.96664310518801,11.65440437174345,Sharp
E2_28_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_28_Sharp.wav,E2,82.41,83.63654436108054,25.576852455769334,Sharp
E2_29_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\E2_29_Sharp.wav,E2,82.41,83.94843732111352,32.02087064970315,Sharp
A2_0_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_0_Sharp.wav,A2,110.0,111.86966123958932,29.178372570515826,Sharp
A2_1_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_1_Flat.wav,A2,110.0,107.2206241655582,-44.30530214744791,Flat
A2_2_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_2_Flat.wav,A2,110.0,106.96849973559382,-48.381014222863044,Flat
A2_3_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_3_Flat.wav,A2,110.0,109.21231601670206,-12.441556437778225,Flat
A2_4_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_4_In-Tune.wav,A2,110.0,109.97877319426719,-0.3341101363372978,In-Tune
A2_5_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_5_Sharp.wav,A2,110.0,110.84538716251164,13.254251835767157,Sharp
A2_6_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_6_In-Tune.wav,A2,110.0,110.10747296153943,1.6906365118283624,In-Tune
A2_7_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_7_Flat.wav,A2,110.0,109.29800202708854,-11.083794043385062,Flat
A2_8_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_8_Sharp.wav,A2,110.0,111.72288617382566,26.905470089263645,Sharp
A2_9_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_9_In-Tune.wav,A2,110.0,110.27879163199725,4.382208745936726,In-Tune
A2_10_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_10_Flat.wav,A2,110.0,106.96067100176158,-48.50772317546455,Flat
A2_11_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_11_In-Tune.wav,A2,110.0,110.16072427324845,2.527711377301639,In-Tune
A2_12_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_12_In-Tune.wav,A2,110.0,110.20384408770919,3.2052294782546777,In-Tune
A2_13_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_13_Flat.wav,A2,110.0,108.21045477887705,-28.396357831385632,Flat
A2_14_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_14_In-Tune.wav,A2,110.0,109.91620179216665,-1.319359978855823,In-Tune
A2_15_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_15_Sharp.wav,A2,110.0,113.15976884174303,49.02913322407248,Sharp
A2_16_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_16_In-Tune.wav,A2,110.0,110.02260779958338,0.3557760990328829,In-Tune
A2_17_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_17_In-Tune.wav,A2,110.0,110.17884445031106,2.8124561261305905,In-Tune
A2_18_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_18_Sharp.wav,A2,110.0,112.71980189506789,42.28494897297398,Sharp
A2_19_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_19_Flat.wav,A2,110.0,106.99223202442855,-47.99696107139464,Flat
A2_20_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_20_Flat.wav,A2,110.0,108.21572214994244,-28.312088430440774,Flat
A2_21_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_21_In-Tune.wav,A2,110.0,110.19184803867958,3.0167687297303996,In-Tune
A2_22_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_22_In-Tune.wav,A2,110.0,109.75479544628415,-3.8634574293750514,In-Tune
A2_23_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_23_In-Tune.wav,A2,110.0,109.88146443584523,-1.8665768403536376,In-Tune
A2_24_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_24_Sharp.wav,A2,110.0,112.09860995038106,32.717837688225764,Sharp
A2_25_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_25_In-Tune.wav,A2,110.0,110.02731102399935,0.4297809638750518,In-Tune
A2_26_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_26_Flat.wav,A2,110.0,108.84789756273705,-18.227978569428835,Flat
A2_27_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_27_Flat.wav,A2,110.0,108.2571724360817,-27.649094130650084,Flat
A2_28_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_28_Sharp.wav,A2,110.0,111.11089639239705,17.396138075766668,Sharp
A2_29_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\A2_29_Flat.wav,A2,110.0,107.63161826409728,-37.68188656476123,Flat
D3_0_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_0_Flat.wav,D3,146.83,144.43543724436788,-28.466418918056995,Flat
D3_1_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_1_Sharp.wav,D3,146.83,149.86168373845845,35.381758819759455,Sharp
D3_2_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_2_In-Tune.wav,D3,146.83,146.4874073795637,-4.044139653794661,In-Tune
D3_3_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_3_Sharp.wav,D3,146.83,149.05196429661052,26.00234569503406,Sharp
D3_4_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_4_In-Tune.wav,D3,146.83,146.4617953422197,-4.34685719538166,In-Tune
D3_5_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_5_Sharp.wav,D3,146.83,149.93261212793814,36.20094482094008,Sharp
D3_6_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_6_Flat.wav,D3,146.83,145.8526612802911,-11.5620676031091,Flat
D3_7_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_7_Flat.wav,D3,146.83,143.29480836692557,-42.19251080020479,Flat
D3_8_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_8_Flat.wav,D3,146.83,144.00473586049998,-33.63661034380675,Flat
D3_9_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_9_In-Tune.wav,D3,146.83,146.98574030982383,1.8353200012116089,In-Tune
D3_10_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_10_In-Tune.wav,D3,146.83,147.05449944592579,2.6449925812149875,In-Tune
D3_11_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_11_Flat.wav,D3,146.83,145.85330823298366,-11.554388455977964,Flat
D3_12_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_12_Sharp.wav,D3,146.83,149.482463514118,30.995373973358674,Sharp
D3_13_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_13_In-Tune.wav,D3,146.83,146.57184702463303,-3.046492997129606,In-Tune
D3_14_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_14_In-Tune.wav,D3,146.83,147.2420810406888,4.851934213176326,In-Tune
D3_15_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_15_Flat.wav,D3,146.83,143.62780510585762,-38.17403665816278,Flat
D3_16_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_16_Flat.wav,D3,146.83,143.54546877770815,-39.166771509465136,Flat
D3_17_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_17_Sharp.wav,D3,146.83,149.13536164160854,26.97073244033017,Sharp
D3_18_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_18_Sharp.wav,D3,146.83,151.0493102481207,49.047395290555905,Sharp
D3_19_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_19_Sharp.wav,D3,146.83,149.19931492271945,27.712973340917028,Sharp
D3_20_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_20_Flat.wav,D3,146.83,145.33163772989874,-17.75755737730345,Flat
D3_21_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_21_Sharp.wav,D3,146.83,148.1992348629973,16.069478921142778,Sharp
D3_22_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_22_Sharp.wav,D3,146.83,149.3302058800623,29.231100566514492,Sharp
D3_23_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_23_Flat.wav,D3,146.83,143.69502702882122,-37.36395913569743,Flat
D3_24_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_24_Flat.wav,D3,146.83,145.20220221225443,-19.300119098679925,Flat
D3_25_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_25_In-Tune.wav,D3,146.83,147.07000342140756,2.8275071967137198,In-Tune
D3_26_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_26_In-Tune.wav,D3,146.83,146.6619713057996,-1.982316770769307,In-Tune
D3_27_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_27_Sharp.wav,D3,146.83,148.23191533119063,16.45120357773127,Sharp
D3_28_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_28_Flat.wav,D3,146.83,145.52913384110414,-15.406521567446035,Flat
D3_29_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\D3_29_Flat.wav,D3,146.83,143.38814763869883,-41.065187897090524,Flat
G3_0_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_0_In-Tune.wav,G3,196.0,196.2385416640096,2.1057160778501824,In-Tune
G3_1_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_1_Flat.wav,G3,196.0,191.45474565418704,-40.62027976122324,Flat
G3_2_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_2_Flat.wav,G3,196.0,194.02105764925025,-17.568496432340666,Flat
G3_3_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_3_In-Tune.wav,G3,196.0,195.97688509197164,-0.20418201882879128,In-Tune
G3_4_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_4_Sharp.wav,G3,196.0,201.32319352735178,46.391680574724,Sharp
G3_5_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_5_In-Tune.wav,G3,196.0,196.00696427355484,0.061513129129126654,In-Tune
G3_6_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_6_Sharp.wav,G3,196.0,198.13952753342886,18.79567533227133,Sharp
G3_7_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_7_In-Tune.wav,G3,196.0,196.4670145236694,4.120151740020614,In-Tune
G3_8_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_8_Flat.wav,G3,196.0,193.46207514970428,-22.563450408105542,Flat
G3_9_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_9_Sharp.wav,G3,196.0,200.76833751495087,41.61373248801986,Sharp
G3_10_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_10_Sharp.wav,G3,196.0,197.49006225096701,13.111684803114656,Sharp
G3_11_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_11_In-Tune.wav,G3,196.0,196.2110231813571,1.8629285275900305,In-Tune
G3_12_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_12_Sharp.wav,G3,196.0,198.11464608310717,18.5782612737615,Sharp
G3_13_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_13_In-Tune.wav,G3,196.0,196.04070122428297,0.35946954155769006,In-Tune
G3_14_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_14_Sharp.wav,G3,196.0,200.68678729972711,40.91037860102597,Sharp
G3_15_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_15_Flat.wav,G3,196.0,191.68964548786252,-38.4974944586978,Flat
G3_16_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_16_Flat.wav,G3,196.0,191.290562080985,-42.10555053484039,Flat
G3_17_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_17_Sharp.wav,G3,196.0,198.21518702847146,19.45662014120905,Sharp
G3_18_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_18_Sharp.wav,G3,196.0,200.54467512362962,39.68400693590708,Sharp
G3_19_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_19_In-Tune.wav,G3,196.0,196.2379952204609,2.100895297046752,In-Tune
G3_20_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_20_In-Tune.wav,G3,196.0,196.51091379412543,4.506941463220016,In-Tune
G3_21_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_21_In-Tune.wav,G3,196.0,195.96643280349858,-0.29651862401269913,In-Tune
G3_22_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_22_In-Tune.wav,G3,196.0,196.10921167107557,0.9643791208314436,In-Tune
G3_23_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_23_In-Tune.wav,G3,196.0,195.59866244379882,-3.548579463448495,In-Tune
G3_24_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_24_Sharp.wav,G3,196.0,198.06838972822575,18.17400076949078,Sharp
G3_25_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_25_Flat.wav,G3,196.0,194.62030030801031,-12.229743387165023,Flat
G3_26_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_26_Flat.wav,G3,196.0,191.4940419018148,-40.26497897770735,Flat
G3_27_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_27_In-Tune.wav,G3,196.0,196.51690204890238,4.559696358152518,In-Tune
G3_28_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_28_Flat.wav,G3,196.0,193.72168867513588,-20.241804284608605,Flat
G3_29_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\G3_29_Sharp.wav,G3,196.0,197.3201941739269,11.621949355859975,Sharp
B3_0_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_0_Flat.wav,B3,246.94,243.10653929308538,-27.086215482253447,Flat
B3_1_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_1_In-Tune.wav,B3,246.94,247.0070935691868,0.47031220013723374,In-Tune
B3_2_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_2_Flat.wav,B3,246.94,240.823875429144,-43.41854175298868,Flat
B3_3_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_3_Sharp.wav,B3,246.94,248.78651365032226,12.897281061799145,Sharp
B3_4_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_4_In-Tune.wav,B3,246.94,246.5269335653353,-2.8983293290805676,In-Tune
B3_5_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_5_Sharp.wav,B3,246.94,251.96859126171648,34.90003333017991,Sharp
B3_6_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_6_Sharp.wav,B3,246.94,253.55611841447663,45.77344878470809,Sharp
B3_7_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_7_In-Tune.wav,B3,246.94,247.04851774675421,0.7606234330624781,In-Tune
B3_8_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_8_Flat.wav,B3,246.94,240.94953934155143,-42.51540495812843,Flat
B3_9_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_9_In-Tune.wav,B3,246.94,247.23496239916514,2.0666729321610697,In-Tune
B3_10_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_10_Flat.wav,B3,246.94,241.30489174988367,-39.9640616820384,Flat
B3_11_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_11_Flat.wav,B3,246.94,242.26528363988962,-33.08743689786802,Flat
B3_12_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_12_Flat.wav,B3,246.94,241.65639281183567,-37.444063770683684,Flat
B3_13_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_13_Flat.wav,B3,246.94,243.0651816432633,-27.380760675446616,Flat
B3_14_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_14_Flat.wav,B3,246.94,245.27031766427967,-11.745475032072562,Flat
B3_15_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_15_Flat.wav,B3,246.94,241.25792169825502,-40.30107958170507,Flat
B3_16_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_16_Flat.wav,B3,246.94,243.4131367027876,-24.904219680292513,Flat
B3_17_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_17_Flat.wav,B3,246.94,243.28162204679703,-25.83984782031534,Flat
B3_18_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_18_In-Tune.wav,B3,246.94,247.06726997960243,0.8920278723652499,In-Tune
B3_19_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_19_Flat.wav,B3,246.94,244.24190865121238,-19.01973386975979,Flat
B3_20_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_20_Flat.wav,B3,246.94,245.2313416917967,-12.020607764094798,Flat
B3_21_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_21_In-Tune.wav,B3,246.94,247.2468232767226,2.149725354628732,In-Tune
B3_22_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_22_In-Tune.wav,B3,246.94,247.11101835881595,1.198551593342562,In-Tune
B3_23_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_23_Flat.wav,B3,246.94,242.84515229238212,-28.94863154985083,Flat
B3_24_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_24_Flat.wav,B3,246.94,240.69859168030135,-44.319415591700505,Flat
B3_25_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_25_Sharp.wav,B3,246.94,249.47688609099183,17.694731732586646,Sharp
B3_26_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_26_Sharp.wav,B3,246.94,249.9884527600043,21.241091716212466,Sharp
B3_27_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_27_Sharp.wav,B3,246.94,250.83306917650526,27.080417786958634,Sharp
B3_28_In-Tune.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_28_In-Tune.wav,B3,246.94,247.4413973782224,3.511606688726756,In-Tune
B3_29_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\B3_29_Flat.wav,B3,246.94,243.46187741979503,-24.55759442044778,Flat
e4_0_Sharp.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\e4_0_Sharp.wav,e4,329.63,333.3828851388013,19.598991421801045,Sharp
e4_1_Flat.wav,C:\Users\chinn\OneDrive\Documents\Gen music\pytune\ml\data\wav\e4_1_Flat.wav,e4,329.63,321.1332673880913,-45.21050743644652,Flat
